is_correct,q_difficulty,q_date,dollar_value,clue_char_len,seconds_to_answer,category,insert_date
True,1,1996,200,31,11.23,LETTER PERFECT,2023-03-06 10:48:19.931416
False,5,1988,1000,89,13.95,ADVERTISING,2023-03-06 10:48:38.206188
True,4,2022,800,127,16.44,THANK YOU FOR YOUR SERVICE,2023-03-06 10:49:00.676174
False,5,2011,1000,59,16.33,OFFICIAL BRITISH ROYAL POSTS,2023-03-06 10:49:23.306793
False,5,1998,2000,77,7.85,SEVEN,2023-03-06 10:49:37.241604
True,4,1997,800,38,7.05,THE BIBLE,2023-03-06 10:50:29.112442
True,4,2000,1600,89,5.2,MEASURES OF PEOPLE,2023-03-06 11:06:17.339096
False,2,2021,400,62,26.16,2-LETTER LIT,2023-03-06 11:06:48.207221
False,3,2003,600,111,17.82,STARS OF THE SCREEN,2023-03-06 11:07:12.156642
False,3,2004,600,150,16.5,REPORTING THE NEWS,2023-03-06 11:07:33.110147
False,3,1995,600,79,8.53,BEVERAGES,2023-03-06 11:07:44.425511
False,2,1989,800,106,10.14,ASTRONOMY,2023-03-06 11:07:59.333470
True,2,2000,400,84,14.23,ROADSIDE ATTRACTIONS,2023-03-06 11:08:18.592775
False,1,2009,200,74,13.78,ANN(E)-TASTIC!,2023-03-06 11:49:18.179684
False,1,1996,400,78,45.14,WORLD GEOGRAPHY,2023-03-06 11:50:08.973679
False,5,2020,2000,115,21.98,BRR! IT'S COLD OUT THERE,2023-03-06 11:50:36.992879
False,1,2014,400,88,31.27,1940s TELEVISION,2023-03-06 11:51:19.458066
False,5,1993,2000,96,38.34,RUSSIAN HISTORY,2023-03-06 11:52:03.157480
True,2,1999,400,71,39.24,DID THEY MOVE IT?,2023-03-06 11:52:48.529639
True,1,2008,200,39,6.51,ANIMALS IN ITALIAN,2023-03-06 11:53:03.207150
True,4,1997,800,89,8.47,"PASSING ""NOTE""s",2023-03-06 11:53:20.914927
False,2,2010,400,105,14.86,THE FASTING & THE FURIOUS,2023-03-06 11:53:43.491562
False,4,2012,800,38,26.48,BEST NEW ARTIST GRAMMY,2023-03-06 11:54:15.031843
True,1,2022,200,126,23.33,GAME ON,2023-03-06 11:54:43.313323
True,1,2007,200,103,20.57,TRANSPORTATION,2023-03-06 11:55:12.987166
False,2,2000,800,61,35.84,SHAKESPEARE'S OPENING LINES,2023-03-06 11:55:53.561005
False,4,1989,1600,92,42.55,FAMOUS AMERICANS,2023-03-06 11:56:41.547613
False,3,1991,1200,90,16.56,IN THE NEWS,2023-03-06 11:57:06.649310
True,5,2018,1000,47,13.52,WEIGHTS & MEASURES,2023-03-06 11:57:55.056676
True,1,2021,200,91,14.52,ALSO KNOWN AS,2023-03-06 11:58:22.846103
False,5,2013,1000,126,67.73,LEGENDS OF ROCK,2023-03-06 11:59:37.497276
False,2,2012,400,267,44.83,USS IWO JIMA,2023-03-06 12:00:26.813513
False,1,1989,200,96,73.72,FOREIGN FESTIVALS,2023-03-06 12:01:45.121791
True,3,2015,600,119,26.24,SPEECH!  SPEECH!,2023-03-06 12:02:20.822624
True,2,2013,800,83,11.1,"THAT'S A CLOWN QUESTION, BRO",2023-03-06 12:03:52.679283
True,2,2003,800,103,14.28,BODY LANGUAGE,2023-03-06 15:41:34.236185
True,1,2020,400,68,7.11,MOON ME,2023-03-06 15:41:50.097049
True,3,2013,1200,30,6.41,THE SHOW WITHIN THE SHOW,2023-03-06 15:42:17.615357
False,4,2002,1600,77,16.63,AT,2023-03-06 15:42:40.466713
True,1,2012,200,110,5.96,THE OLD TESTAMENT,2023-03-07 09:38:42.627304
False,2,2022,400,122,29.59,BOOKS FOR YOUNG READERS,2023-03-07 09:39:19.386943
True,3,2017,600,38,5.24,EAST ON THE MAP,2023-03-07 11:19:17.190545
False,2,2022,800,120,17.28,GROUPS IN HISTORY,2023-03-07 11:19:47.125179
False,3,2003,1200,119,19.05,THEY ALL PLAYED SINGERS,2023-03-07 11:20:10.479926
False,3,2002,1200,81,10.19,THOREAU'S WALDEN,2023-03-07 11:20:25.051524
True,2,1996,400,100,8.3,INVENTORS,2023-03-07 11:20:38.784545
True,1,1998,400,66,14.37,FLOWER,2023-03-07 11:21:06.000162
False,3,2022,1200,131,13.35,ASTRONOMY,2023-03-07 11:21:25.136312
True,2,2008,800,83,10.22,VARMINTS,2023-03-07 11:21:41.604570
False,5,2004,2000,145,9.31,ANDREW LLOYD WEBBER,2023-03-07 11:21:56.823244
True,1,1999,400,102,8.83,GENETICS,2023-03-07 11:22:09.060230
False,4,2007,800,107,7.1,THE GIANTS,2023-03-07 11:22:26.405562
True,3,1996,600,74,11.21,INCREDIBLE EDIBLES,2023-03-07 11:22:42.092505
True,1,1999,400,98,4.9,NUTRITION,2023-03-07 11:22:52.728551
True,1,1998,400,93,403.32,ARCHITECTS,2023-03-07 11:29:40.487252
True,1,1998,400,73,9.4,"STARTS & ENDS WITH ""A""",2023-03-07 11:30:22.241883
False,4,2004,800,39,15.82,ALSO A CURRENT SUPREME COURT JUSTICE,2023-03-07 11:30:49.481533
False,1,2021,400,90,32.19,OLD OCCUPATIONS,2023-03-07 11:31:28.370000
True,5,1989,1000,92,21.14,TOYS,2023-03-07 11:31:55.596523
True,3,2009,1200,94,9.27,NATIVE AMERICAN TRIBES,2023-03-07 11:32:47.640738
True,2,2016,800,317,13.08,TIME FOR SPACE,2023-03-07 11:33:06.873297
True,2,2004,400,30,5.51,"""M""-BRACE ME",2023-03-07 11:33:24.716224
False,1,2015,400,86,24.88,ALONG CAME JONES,2023-03-07 11:34:32.614802
False,1,2002,400,67,16.93,NAMES OF THE '80s,2023-03-07 11:34:54.595957
True,4,1989,800,109,19.5,COLLEGE TRIVIA,2023-03-07 11:35:24.445139
True,2,1992,400,80,5.59,BIOLOGY,2023-03-07 11:35:49.036901
False,1,1994,200,68,39.06,FADS & FASHIONS,2023-03-07 11:44:36.441662
False,5,2001,1000,77,62.07,CLICHES OVER THE CELL PHONE,2023-03-07 11:45:50.004332
True,2,2021,800,39,7.42,"CROSSWORD CLUES ""C""",2023-03-07 11:46:06.704570
False,4,2009,1600,105,23.58,JULIE & JULIA,2023-03-07 11:46:39.443156
True,2,2016,400,36,11.09,A HARRY POTTER BESTIARY,2023-03-07 11:46:58.922212
False,2,2010,400,100,18.02,ASTRONOMY & ASTROLOGY,2023-03-07 11:47:23.177493
False,5,1990,2000,91,26.15,LITERARY QUOTES,2023-03-07 11:47:55.484229
False,5,2016,1000,71,44.6,WITH FOAM,2023-03-07 12:51:51.907017
False,1,2002,200,50,2344.94,CRIME RHYME TIME,2023-03-07 13:31:10.090695
False,5,2012,2000,99,73.43,ALLITERATIVE AMERICANS,2023-03-07 13:32:41.387782
False,3,2009,600,52,14.19,HOMOPHONES,2023-03-07 14:00:26.740294
True,2,2009,800,105,15.85,THERE ARE SOME STRINGS ATTACHED,2023-03-07 14:00:47.819283
False,5,2012,2000,82,849.96,GAME SHOWS,2023-03-07 14:16:33.748329
True,5,2009,2000,29,68.6,OVERLAPS,2023-03-07 14:19:39.643329
False,3,2016,600,84,946.58,MAY THE FOURTH BE WITH YOU,2023-03-07 14:37:28.072328
False,1,2017,200,43,51.64,STREAMING EPISODES,2023-03-07 14:39:46.610220
True,3,2004,600,114,20.78,"""O"" YEAH, SURE",2023-03-07 14:40:11.138995
False,3,1995,1200,80,78.95,MOVIES,2023-03-07 14:59:34.170520
False,4,2022,1600,106,173.59,SO THAT'S WHAT THEY LOOKED LIKE,2023-03-07 15:03:54.003662
False,2,1997,400,92,11.0,CAREER DAY,2023-03-07 15:53:05.908244
True,2,2003,800,178,4153.11,SCIENCE & TECHNOLOGY,2023-03-07 18:02:23.919022
True,4,2003,800,31,149.98,COMPLETES THE PROVERB,2023-03-07 18:59:09.944784
False,2,1989,400,85,8478.34,BOTTOMS UP,2023-03-07 21:21:17.120176
False,1,2010,200,52,286.98,"DOUBLE ""E""",2023-03-07 21:34:38.970583
False,5,2015,1000,77,24513.13,TECH COMPANY NAMES,2023-03-08 06:46:40.760538
True,1,2022,200,103,11.09,IS HISTORY,2023-03-08 06:46:57.963393
True,5,2018,2000,115,12.09,DESERT WILDLIFE,2023-03-08 06:50:15.511339
False,3,2006,600,22,9.07,"KIRSTEN, REESE OR SCARLETT",2023-03-08 06:50:35.231393
False,3,1998,600,87,10.02,LITERARY EPICS,2023-03-08 06:51:20.984099
False,2,2005,800,88,129.38,LET'S LEARN SCOTTISH GAELIC,2023-03-08 06:53:36.042331
False,3,2015,600,86,17.39,TRIOS,2023-03-08 06:53:57.823827
False,2,2017,800,79,11.48,IN COMMUNICADO,2023-03-08 06:54:14.851588
False,1,2001,400,106,10.09,THE RAT PACK,2023-03-08 06:54:30.069987
True,2,1992,800,101,7.84,GREEK MYTHOLOGY,2023-03-08 06:54:42.025269
False,5,2002,1000,95,13.45,...OR WITHOUT 'EM,2023-03-08 06:55:00.908564
False,3,2009,600,104,16.02,GRANDMA,2023-03-08 07:45:53.139542
False,4,2011,1600,77,29.71,"""B""OOKS",2023-03-08 07:48:29.607007
False,4,1991,800,88,16.53,POT LUCK,2023-03-08 07:48:49.422555
False,1,2021,400,30,9.61,THE FIRST NAME THEIR MOM CHOSE,2023-03-08 07:49:03.597190
True,5,2008,1000,10,31.27,YOU NEED SOME BACKUP,2023-03-08 07:49:39.336890
True,4,2007,1600,63,51.07,10-LETTER WORDS,2023-03-08 07:50:40.769974
False,2,1992,800,52,32.96,SAINTS,2023-03-08 07:51:51.093118
False,1,2014,400,121,17.11,PREMIUM CABLE,2023-03-08 07:52:17.827202
True,2,2015,800,112,9.62,THE BLUE & THE GRAY,2023-03-08 07:53:32.525561
False,1,2004,400,101,35.55,MAX-IMUM OVERDRIVE,2023-03-08 07:54:48.046366
False,3,1999,600,96,13.61,"FADE TO ""BLACK""",2023-03-08 07:55:05.270108
True,2,2011,800,102,9.03,MUSICAL GALS,2023-03-08 07:55:36.702237
False,5,2022,2000,48,19.78,AN ANATOMY OF WORDS,2023-03-08 08:04:24.261481
False,3,2021,1200,124,13.06,EPIDEMIOLOGY,2023-03-08 08:04:47.082370
False,3,1985,1200,53,80.72,14-LETTER WORDS,2023-03-08 08:30:49.097280
False,4,2008,1600,100,32.78,TIMELINE 1600S,2023-03-08 08:31:28.431132
False,4,2002,800,107,33.85,OSCAR ODDITIES,2023-03-08 08:32:08.436435
False,5,2004,2000,48,24.81,NOVEL ENDINGS,2023-03-08 08:32:37.823394
False,5,2013,1000,65,15.8,GOD SAID UNTO THEE...,2023-03-08 08:32:59.455159
False,4,2012,1600,88,16.46,JOHN STEINBECK,2023-03-08 08:33:19.883013
True,1,2013,200,111,8.57,"THE GAME'S A ""FOOT""",2023-03-08 08:33:34.117819
True,1,2013,200,111,8.77,"THE GAME'S A ""FOOT""",2023-03-08 08:33:35.119489
True,2,2002,800,26,23.83,CAPITAL PUNISHMENT,2023-03-08 08:36:23.805245
True,2,2018,800,58,12.78,"WORDS WITH A ""WAY""",2023-03-08 08:36:56.490946
False,1,1996,200,82,63.72,U.S. HISTORY,2023-03-08 08:38:09.246451
True,1,2014,200,40,25.82,HERE'S THE FIRST LETTER,2023-03-08 08:40:49.471238
False,1,2017,200,36,16.25,BEASTLY VERBS,2023-03-08 08:41:18.727384
True,3,1984,600,30,5.0,NUMBER PLEASE,2023-03-08 14:12:58.088592
True,1,1998,400,54,5.34,WORLD FLAGS,2023-03-08 14:13:06.972498
True,1,2019,400,20,7.16,RHYME TIME,2023-03-08 14:13:17.184803
False,1,2005,400,37,11.98,THE MOORE THE MERRIER,2023-03-08 14:13:31.744103
False,5,2000,2000,96,28.47,17th CENTURY SCIENCE,2023-03-08 14:14:15.288727
False,2,2005,800,117,19.66,HAVE YOU HERD?,2023-03-08 14:14:39.142162
False,5,2016,2000,101,11.4,LITERARY DEMISES,2023-03-08 14:14:53.431265
False,4,1988,800,8,15.3,MOVIE TITLE ROLES,2023-03-08 14:15:12.434736
True,4,1999,800,70,8.61,WHAT'S IN A NAME?,2023-03-08 14:15:26.368940
True,2,2001,800,107,5.2,PENGUINS,2023-03-08 14:15:34.634308
True,4,2008,800,80,49.98,DOUBLE-LETTER GEOGRAPHY,2023-03-08 14:16:29.418384
False,1,1992,200,80,14.84,STAR TREK: TNG,2023-03-08 14:16:47.767868
False,4,2019,800,101,21.27,IN PERPETUITY,2023-03-08 14:17:12.729141
True,5,2008,1000,109,20.92,JOIN THE CLUB,2023-03-08 14:17:36.920946
False,1,2004,200,29,10.27,COUNTRY SINGERS' NO. 1 HITS,2023-03-08 14:17:51.138142
False,2,2014,400,56,7.62,"BEFORE, DURING OR AFTER",2023-03-08 14:18:03.779311
False,5,1990,1000,97,19.37,LABOR,2023-03-08 14:18:35.331152
False,4,2007,1600,43,29.69,STATES FREAK,2023-03-08 14:19:16.151076
True,4,2019,1600,106,187.55,SHAKE HANDS WITH SHAKESPEARE,2023-03-08 14:29:49.580639
True,3,2012,600,80,50.05,LOOK AT ME,2023-03-08 14:30:53.399943
True,1,2013,400,30,5.44,TV SHOWS BY CHARACTERS,2023-03-08 14:31:07.684340
True,1,2013,400,30,5.7,TV SHOWS BY CHARACTERS,2023-03-08 14:31:08.551625
False,5,1995,2000,98,34.81,U.S. PRESIDENTS,2023-03-08 14:32:22.038724
True,5,2003,2000,58,5.49,POTIONS,2023-03-08 14:32:31.350534
True,1,2002,400,77,24.1,MISNOMERS,2023-03-08 14:33:22.352778
True,4,1992,800,65,3.84,COOKING,2023-03-08 14:33:31.574555
True,5,2019,2000,90,26.1,THE MADDEN CROWD,2023-03-08 14:34:00.933211
False,5,2011,1000,118,12.1,IT'S REIGNING MEN,2023-03-08 14:35:47.702880
False,4,1988,800,87,6.58,SPORTS,2023-03-08 14:35:57.071454
True,3,2019,1200,121,6.7,BACKPACKING,2023-03-08 14:36:07.186615
False,2,1998,800,71,19.16,BUSINESS & INDUSTRY,2023-03-08 14:48:41.693399
False,3,2003,600,73,36.51,LEGAL IDENTITIES,2023-03-08 14:49:20.939598
False,2,1987,800,100,20.03,BALLET,2023-03-08 14:49:47.318520
True,3,2018,1200,117,52.28,1940s AMERICA,2023-03-08 14:50:47.958202
True,1,1990,200,95,11.12,DESSERTS,2023-03-08 14:52:49.688427
True,2,2009,800,78,9.11,HULL OF FAME,2023-03-08 14:53:08.621016
False,2,2009,800,83,90.35,BATTLE DESCRIPTIONS,2023-03-08 14:55:11.926376
False,5,1988,1000,112,7.66,SPORTS,2023-03-09 07:20:01.071385
True,4,2009,1600,55,8.79,BUSINESS & INDUSTRY,2023-03-09 07:20:12.942649
False,5,1994,1000,102,10.68,THE OLD WEST,2023-03-09 07:26:27.061467
True,2,2011,400,77,7.27,FUN WITH ELEMENTS,2023-03-09 07:26:38.496137
False,5,2017,2000,195,486.48,"""X"" NOUNS",2023-03-09 07:34:55.841661
True,5,2013,1000,99,32.15,COATS OF ARMS,2023-03-09 07:35:34.369873
False,2,2005,400,106,26.57,ATTILA THE HUN,2023-03-09 07:36:07.086162
False,4,1999,1600,97,8.87,"""T""HEATER",2023-03-09 07:36:20.828820
False,5,2009,2000,73,18.88,"WHAT'S OPERA, DOC?",2023-03-09 07:36:46.134903
False,1,2007,200,76,23.78,FUN STUFF,2023-03-09 07:37:13.469093
True,4,2014,800,92,31.44,THE STEAKS,2023-03-09 07:38:30.023423
False,3,2014,1200,49,16.03,THE 6 WIVES OF HENRY VIII,2023-03-09 07:38:52.037207
True,4,1992,800,80,12.79,DANCE,2023-03-09 07:39:09.493846
False,3,2012,1200,64,36.43,IT'S A NOUN!  IT'S A VERB!,2023-03-09 07:39:50.927008
True,1,2002,400,98,19.14,KANGAROOS IN LITERATURE,2023-03-09 07:40:14.923652
True,3,1994,1200,115,26.15,TRANSPORTATION,2023-03-09 07:40:47.159594
False,2,1999,800,87,19.93,OH MAYAN GODS!,2023-03-09 07:41:21.132074
True,1,2013,400,46,5.6,"""MERRY""",2023-03-09 07:41:31.023076
False,4,2011,800,98,667.4,TIME FOR A CHANGE,2023-03-09 08:00:23.129690
True,1,2009,400,84,7.87,PRECIOUS SENTIMENTS,2023-03-09 08:00:36.423310
False,2,2017,800,50,10.64,GROUPS,2023-03-09 08:00:50.855232
False,4,2020,800,124,31.53,GROUPS IN THE BIBLE,2023-03-09 08:01:28.343912
False,5,1994,2000,89,24.4,RECENT FICTION,2023-03-09 08:01:58.279561
True,1,2000,400,89,17.92,AROUND THE WORLD,2023-03-09 08:02:19.770250
False,3,2004,600,85,91.16,RELIGIOUS HOMOPHONES,2023-03-09 08:04:43.387625
False,5,2020,2000,90,28.88,SOUTH AMERICAN PLACES,2023-03-09 08:05:18.192652
False,3,2003,1200,85,141.01,"""POT"" LUCK",2023-03-09 08:07:44.131701
True,4,1999,800,22,55.92,SPEAKING IN TONGUES,2023-03-09 08:08:46.111188
False,4,2012,800,75,12.98,APPLE PIE,2023-03-09 08:09:04.533796
False,5,2003,2000,97,14.56,SHOW ME THE WAY,2023-03-09 08:09:22.938403
False,2,1998,400,52,23.2,WOMEN IN POWER,2023-03-09 08:09:50.077240
True,1,1987,400,103,22.19,THE OLYMPICS,2023-03-09 08:10:39.673363
True,4,2013,800,90,7.47,THE BIBLE,2023-03-09 08:10:53.187673
False,4,1997,800,78,17.01,ANIMALS,2023-03-09 08:11:21.148553
True,2,2019,800,61,11.82,GEOGRAPHIC TRIOS,2023-03-09 08:20:16.997067
False,2,2002,800,91,49.01,LET'S VISIT BELIZE,2023-03-09 08:21:20.054518
True,4,2010,1600,7,13.28,ELEMENTAL LATIN,2023-03-09 08:21:39.793728
True,3,1999,1200,87,4.99,COMPUTERS,2023-03-09 08:41:32.002225
True,4,1994,800,52,5.84,"FILE UNDER ""N""",2023-03-09 08:41:42.977947
False,3,2012,600,32,16.32,MOVIE MISSING LINKS,2023-03-09 08:42:03.213948
True,3,2016,1200,120,20.31,SHE'S A REAL SAINT!,2023-03-09 08:42:27.257027
True,5,1987,2000,80,7.43,RELIGION,2023-03-09 08:47:35.058371
False,4,2008,1600,95,12.31,NOMINATIVE DETERMINISM,2023-03-09 08:47:51.558366
False,5,2011,1000,54,9.03,SITCOM BY CHARACTERS,2023-03-09 08:48:05.137686
False,3,2021,600,30,20.85,THE MEASURE OF A FILM,2023-03-09 08:48:41.063398
True,4,2011,1600,14,16.89,HERE LIES...,2023-03-09 08:49:02.464995
False,4,2009,800,91,61.42,2 NUMBERS PLEASE,2023-03-09 08:51:12.059873
True,1,1989,400,98,14.13,HAUTE CUISINE,2023-03-09 09:33:55.291971
True,5,1993,2000,85,215.27,MYTHOLOGY,2023-03-09 09:39:06.563292
True,2,2009,800,93,966.87,CANDY IS DANDY,2023-03-09 10:45:13.980735
True,2,2006,400,76,7.06,MADE YA LOOK--UP!,2023-03-09 10:58:18.406564
False,3,2001,600,93,7.34,COLLEGE WORLD,2023-03-09 10:58:35.392719
False,1,2022,200,61,38.95,CHECK OUT MY RIDE!,2023-03-09 10:59:19.452939
False,3,2018,600,83,310.61,CYBER MONDAY,2023-03-09 12:46:48.661933
False,5,2010,2000,74,13.87,RED SOX IT TO ME,2023-03-09 12:47:08.890282
False,5,2016,2000,80,9.21,BLENDED WORDS,2023-03-09 12:47:22.104609
False,5,2003,1000,35,12.63,HAVE A BEER!,2023-03-09 12:47:40.430662
False,3,2008,1200,95,15.67,LET'S GO CRUISING,2023-03-09 12:47:59.197351
False,5,1999,1000,17,6.26,ACTRESSES' MIDDLE NAMES,2023-03-09 12:48:10.429598
False,3,1994,1200,87,10.89,POTPOURRI,2023-03-09 12:48:24.611639
True,2,2016,800,79,329.51,"""J""EOGRAPHY",2023-03-09 12:53:58.292778
False,3,1993,1200,84,8.15,POETRY,2023-03-09 12:54:24.084676
False,5,1999,1000,17,20.19,NAME THE MUSICAL,2023-03-09 12:54:48.204879
False,3,1990,1200,101,16.89,EASTERN EUROPE,2023-03-09 12:55:08.897412
False,3,2011,600,118,14.3,CELEBRITIES & RACING,2023-03-09 12:55:40.940695
False,2,2005,800,104,13.63,"HENRY IV, PART 2",2023-03-09 12:56:01.981247
False,3,2008,600,20,6.71,MOVIE ADJECTIVES,2023-03-09 12:56:17.370201
True,1,1987,200,87,25.53,1-WORD SONGS,2023-03-09 12:56:46.813516
True,4,2009,800,37,8.91,NAME THAT MAMMAL,2023-03-09 12:57:09.665612
True,3,2010,600,93,24.61,FADS,2023-03-09 12:57:51.818196
False,3,2002,1200,108,11.25,WATCH THE BIRDIE,2023-03-09 12:58:19.522450
True,2,2008,800,100,17.79,THE GRAPES OF WRATH,2023-03-09 12:58:48.680048
True,5,2018,1000,57,36.28,THE CENSUS ASKS,2023-03-09 13:33:36.113729
False,1,2011,200,63,8.55,WAR,2023-03-09 13:49:40.133401
False,5,1999,1000,53,34.39,"""HEAD"" LINES",2023-03-09 13:50:18.498481
False,2,2012,400,60,11.84,AT THE VEGAS HOTEL,2023-03-09 13:50:36.594922
False,4,1996,1600,96,6.07,SCIENCE,2023-03-09 13:50:46.671180
True,1,1990,400,83,13.57,FOOD,2023-03-09 13:51:03.898749
False,3,2018,600,90,20.56,U.S. FORESTS,2023-03-09 13:51:30.402256
False,5,2021,2000,47,10.37,PICK UP THE HOMOPHONE,2023-03-09 13:51:47.575611
True,1,1995,200,84,7.47,MOVIES,2023-03-09 13:52:00.447763
True,4,2011,800,116,24.21,YOU'VE GONE BANKRUPT,2023-03-09 13:54:44.264028
False,1,2015,400,64,36.48,COUNTRY MEN,2023-03-09 14:06:04.512374
True,2,2010,400,89,20.12,THE AUTO MAN EMPIRE,2023-03-09 14:06:29.322320
True,1,2022,200,125,27.18,POTPOURRI,2023-03-09 14:07:02.558104
False,4,1990,800,87,193.97,KIDDIE LIT,2023-03-09 14:11:46.787784
False,3,1991,1200,88,97.88,CATS,2023-03-09 22:04:36.594334
False,4,2013,1600,92,309.34,NEPO-TV-ISM,2023-03-09 22:09:54.136975
False,3,1996,600,82,29.46,BIBLICAL WORDS & PHRASES,2023-03-09 22:24:25.160155
False,1,1994,200,64,19.39,ODDS & ENDS,2023-03-09 22:24:59.427795
False,1,2016,200,82,34.09,ORGANIZATIONS,2023-03-09 22:25:39.513766
True,2,2020,400,57,102.54,AUTOMAKER FOR THE PEOPLE,2023-03-09 22:27:30.516237
True,1,2004,200,92,129.64,DID WE PLANET THAT WAY?,2023-03-09 22:29:58.142290
False,4,2002,800,77,48.64,FOOTBALL,2023-03-09 23:05:21.128325
True,4,1997,1600,7,10.48,STATE FAIR SITES,2023-03-09 23:05:56.414934
False,3,1989,600,81,18.94,BRITISH ROYALTY,2023-03-09 23:06:23.229210
True,4,2012,800,65,111.08,GOIN' COUNTRY,2023-03-09 23:08:20.495602
False,5,2004,2000,86,17.29,PLANTS & FLOWERS,2023-03-09 23:08:53.458727
True,1,2018,400,96,13.28,CORPS CURRICULUM,2023-03-09 23:09:10.109115
False,3,1994,1200,75,27.77,1983,2023-03-09 23:10:03.611159
False,3,1986,1200,95,22.06,JOURNALISM,2023-03-09 23:10:29.844693
True,2,2000,400,73,11.83,SPORTS RULES,2023-03-09 23:10:47.331971
False,5,2003,1000,96,13.55,WOMEN IN MUSIC,2023-03-09 23:11:20.997458
False,5,2010,1000,79,21.41,REMEMBER APRIL,2023-03-09 23:11:47.172242
False,4,2021,800,108,37.76,STATE CAPITALS,2023-03-09 23:12:30.470864
False,2,2008,400,14,11.94,CHEESY COUNTRIES,2023-03-09 23:12:47.869767
False,5,2020,2000,82,45.4,"""Mc""PEOPLE",2023-03-09 23:13:37.583995
True,1,2016,400,68,11.78,2-WORD BUSINESS TERMS,2023-03-09 23:13:52.696442
True,4,2008,1600,93,17.5,JAPANESE CUISINE,2023-03-09 23:14:18.297834
False,5,2002,1000,85,38.42,LATIN AMERICAN HISTORY,2023-03-09 23:15:52.764239
False,1,2005,400,76,26054.54,AFRICAN CUISINE,2023-03-10 07:42:51.295726
False,3,2011,600,88,14.03,THE NOBEL PEACE PRIZE,2023-03-10 07:43:11.079652
True,1,1991,400,58,20.02,THE HUMAN BODY,2023-03-10 07:43:35.907607
False,4,2018,800,92,15.98,SWEET SOMETHINGS,2023-03-10 07:44:02.693290
False,4,1995,1600,91,47.96,DELAWARE,2023-03-10 07:44:55.850153
False,4,1988,800,106,1817.62,PEOPLE,2023-03-10 08:15:17.945743
False,5,2020,1000,122,24.43,"NAME, RANK, NO SERIAL NUMBER",2023-03-10 08:26:09.679010
False,4,1999,800,52,13.22,CHICKEN,2023-03-10 09:02:48.987302
True,1,1997,400,105,11.56,STARS ON THE MAP,2023-03-10 09:03:05.611435
True,1,2010,200,39,9.68,IS THIS PLACE FOR REAL?,2023-03-10 09:39:23.688386
False,3,1992,600,92,4.14,SPORTS,2023-03-10 10:00:31.862615
False,3,2021,600,77,6.86,"THE ICKIEST OF THE ""ICKY""",2023-03-10 10:00:42.378339
False,4,2017,1600,71,243.23,NONSENSE & STUFF,2023-03-10 10:08:19.950420
False,5,1993,1000,96,33.36,1960s BROADWAY,2023-03-10 10:09:02.502296
True,2,2002,400,101,33.86,IN THE DICTIONARY,2023-03-10 10:09:42.471002
False,1,2001,400,91,18.68,FILL 'ER UP?,2023-03-10 11:30:41.338654
True,5,1999,1000,47,221.96,"""IQ"" TEST",2023-03-10 11:34:29.001511
False,1,1987,200,89,22.04,WORDS OF THE '80s,2023-03-10 11:35:30.970159
True,1,2014,200,75,15.33,ON THE MAP,2023-03-10 11:35:54.875917
False,5,2012,2000,107,23.41,THE ADMIRALS CLUB,2023-03-10 11:36:37.441163
False,4,2001,1600,24,23.82,"CROSSWORD CLUES 2nd LETTER ""U""",2023-03-10 11:37:07.219065
True,3,1993,600,64,24.78,6,2023-03-10 11:37:40.511479
True,5,2001,1000,85,18.62,THE COMEDY STYLINGS OF...,2023-03-10 11:38:05.398008
False,4,2014,1600,52,23.6,"""AT"" FIRST",2023-03-10 11:38:37.000339
True,4,2013,1600,70,34.61,HEAVENLY LANGUAGE,2023-03-10 11:39:17.670301
True,5,1999,1000,90,44.47,MOVIE QUOTES,2023-03-10 11:40:15.243197
False,3,2015,1200,98,60.22,OLYMPIC DEMON-STRATION SPORTS,2023-03-10 11:43:46.034408
False,5,2000,1000,103,399.77,KILLERS,2023-03-10 11:50:36.032041
True,3,2015,600,74,7.34,EPONYMS,2023-03-10 12:40:12.447907
False,5,2011,1000,74,23.0,SOCIAL SCIENCE,2023-03-10 12:40:43.180231
False,4,2001,1600,101,10.4,AUTHORS,2023-03-10 12:40:57.307746
False,2,2001,800,76,15.18,THAT ZANY SCREWBALL COMEDY,2023-03-10 12:41:16.669912
True,2,1988,400,80,5.5,MAMMALS,2023-03-10 12:41:26.875289
False,4,2014,800,65,8.44,ALSO AN ASTEROID,2023-03-10 12:41:40.933899
False,1,2021,400,87,11.11,CHINESE THEATRE HAND & FOOTPRINTS,2023-03-10 14:28:57.033724
True,3,2006,600,53,12.19,HE WAS PRESIDENT WHEN...,2023-03-10 14:29:13.046078
False,2,2019,800,87,24.5,A BUNCH OF HOOEY!,2023-03-10 14:29:44.350191
True,5,1991,2000,89,5.45,MARINE BIOLOGY,2023-03-10 14:30:03.096460
True,1,1996,400,54,10.25,PASTRY,2023-03-10 18:37:12.487727
True,1,2021,200,106,36.08,GEOGRAPHY,2023-03-10 18:37:54.703599
True,2,2005,400,119,10.99,LIKE A ROLLING STONE,2023-03-10 18:38:11.637082
False,5,2006,1000,91,141.63,GUNS,2023-03-10 18:40:42.037668
False,4,1987,800,49,61.64,THE 4TH OF JULY,2023-03-10 18:42:01.899406
False,5,2005,1000,78,45.38,THE ACC,2023-03-10 18:43:07.990140
False,3,1997,1200,84,13.62,DIRECTORS & THEIR FILMS,2023-03-10 18:43:40.047392
